Salon ID;Salon Name;Street;Postal Code;City;Phone;Specialization;Source/Marker;Notes
SH-CLEAN-0760;Weimar Extensions Experts #3;Herderplatz 34;99425;Weimar;+49 346 670578;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0761;Weimar Tressen & More #4;Schillerstraße 102;99426;Weimar;+49 268 585973;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0762;Weimar Tressen & More #5;Kaufstraße 6;99423;Weimar;+49 260 330148;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0763;Weimar Tressen & More #6;Herderplatz 32;99424;Weimar;+49 259 688509;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0764;Weimar Hair Studio #7;Schillerstraße 68;99425;Weimar;+49 445 630114;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0765;Gera Extensions Experts #1;Sorge 39;7545;Gera;+49 804 854079;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0766;Gera Coiffeur #2;Johannisplatz 122;7546;Gera;+49 777 850265;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0767;Gera UV-Weft Lounge #3;Museumstraße 134;7547;Gera;+49 869 528242;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0768;Gera Coiffeur #4;Sorge 54;7548;Gera;+49 428 435892;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0769;Gera Tressen & More #5;Johannisplatz 61;7545;Gera;+49 722 915307;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
SH-CLEAN-0770;Gera UV-Weft Lounge #6;Museumstraße 77;7546;Gera;+49 785 865004;Hair Extensions, UV-LED Wefts & Professional Hair Care;Simple Hair Partner;Comprehensive National Database - All Regions Included
